Primary_Key,Store_Number,vehicle_color,vehicle_make,vehicle_model,vehicle_type,vehicle_year,count
617,Store_0298,Black,,,SUV,,1
618,Store_0298,Gray,GMC,Sierra 1500,Truck,,2
619,Store_0298,Gray,Toyota,Highlander,SUV,,2
620,Store_0298,Gray,,,Car,,2
621,Store_0298,Gray,,,Truck,,2
622,Store_0298,Red,Jeep,Grand Cherokee,SUV,,1
623,Store_0298,Silver,Ford,Focus,Car,,3
624,Store_0298,Silver,,,Car,,5
625,Store_0298,White,Chevrolet,Silverado 1500,Truck,,1
626,Store_0298,White,Volkswagen,Jetta,Car,,1
627,Store_0298,White,,,Car,,2
628,Store_0298,White,,,SUV,,2
629,Store_0298,,,,,,2
630,Store_0298,,,,Car,,1
631,Store_0300,Beige,Chevrolet,Equinox,SUV,,1
632,Store_0300,Black,Dodge,Durango,SUV,,1
633,Store_0300,Gold,Toyota,Corolla,Car,,1
634,Store_0300,Gray,Chevrolet,Malibu,Car,,1
635,Store_0300,Red,GMC,Acadia Limited,SUV,,1
636,Store_0300,Red,Jeep,Liberty,SUV,,1
637,Store_0300,White,Chevrolet,Malibu,Car,,1
638,Store_0300,White,Honda,Accord,Car,,1
639,Store_0300,White,Hyundai,,Car,,3
640,Store_0300,White,,,SUV,,1
641,Store_0300,,,,,,50
642,Store_0302,White,,,SUV,,1
643,Store_0302,,,,,,34
644,Store_0303,Gray,Toyota,4Runner,SUV,2000,2
645,Store_0303,Silver,,,Car,,1
646,Store_0303,White,Lincoln,,SUV,,1
647,Store_0303,White,,,SUV,,2
648,Store_0303,,,,,,5
649,Store_0303,,,,Other,,2
650,Store_0309,Black,Chevrolet,Cruze,Car,,1
651,Store_0309,Black,Chevrolet,,Car,,1
652,Store_0309,Black,Honda,Accord,Car,,2
653,Store_0309,Black,Jeep,,SUV,,2
654,Store_0309,Black,Mercedes-Benz,350-Class,SUV,,1
655,Store_0309,Black,Saturn,,Car,,2
656,Store_0309,Black,Toyota,,Car,,1
657,Store_0309,Black,,,Car,,2
658,Store_0309,Black,,,SUV,,3
659,Store_0309,Blue,Volvo,,Car,,2
660,Store_0309,Blue,,,Minivan,,2
661,Store_0309,Gray,Chevrolet,,SUV,,1
662,Store_0309,Gray,Ford,F-150,Truck,,1
663,Store_0309,Gray,Honda,,Car,,1
664,Store_0309,Gray,Hyundai,Tucson,Car,,1
665,Store_0309,Gray,Hyundai,,Car,,1
666,Store_0309,Gray,Nissan,Pathfinder,SUV,,2
667,Store_0309,Gray,Toyota,,Car,,1
668,Store_0309,Gray,,,Car,,1
669,Store_0309,Red,Chevrolet,,Car,,1
670,Store_0309,Red,Mazda,,SUV,,1
671,Store_0309,Silver,Ford,Focus,Car,,2
672,Store_0309,Silver,Jeep,,SUV,,1
673,Store_0309,Silver,Mazda,,Car,,2
674,Store_0309,Silver,Mitsubishi,Outlander,,,1
675,Store_0309,Silver,Toyota,Camry,Car,,1
676,Store_0309,White,Honda,,Car,,2
677,Store_0309,White,Hyundai,,Car,,1
678,Store_0309,White,Toyota,,Car,,1
679,Store_0309,White,Toyota,,SUV,,2
680,Store_0309,,,,,,81
681,Store_0312,Gold,,,Car,,1
682,Store_0312,White,,,SUV,,1
683,Store_0312,,,,,,97
684,Store_0315,Beige,,,Van,,1
685,Store_0315,Black,Audi,,SUV,,1
686,Store_0315,Black,Ford,Bronco,Car,,1
687,Store_0315,Black,Toyota,Corolla,Car,,1
688,Store_0315,Blue,,,Car,,2
689,Store_0315,Gold,Toyota,,,,2
690,Store_0315,Gray,Honda,,Car,,3
691,Store_0315,Gray,,,SUV,,4
692,Store_0315,Green,Toyota,,Van,,2
693,Store_0315,Red,Chevrolet,TrailBlazer,SUV,,1
694,Store_0315,Red,Chrysler,,Car,,2
695,Store_0315,Red,Mazda,,SUV,,2
696,Store_0315,Red,Nissan,Maxima,Car,,1
697,Store_0315,Red,,,Car,,11
698,Store_0315,Red,,,Truck,,4
699,Store_0315,White,Chevrolet,Traverse,SUV,2011,1
700,Store_0315,White,Ford,Edge,SUV,2007,1
701,Store_0315,White,Honda,CR-V,SUV,2008,1
702,Store_0315,White,Nissan,Rogue,SUV,,1
703,Store_0315,White,,,Car,,2
704,Store_0315,,,,,,62
705,Store_0315,,,,Car,,8
706,Store_0317,Gray,Chevrolet,Cruze,Car,,1
707,Store_0317,Red,Hyundai,Sonata,Car,,2
708,Store_0317,Silver,Toyota,Corolla,Car,,1
709,Store_0317,,,,,,13
710,Store_0326,Black,Honda,Accord,Car,,1
711,Store_0326,Gray,Dodge,Charger,Car,,1
712,Store_0326,Silver,Kia,Sedona,Van,,1
713,Store_0326,Silver,,,Car,,1
714,Store_0326,White,Dodge,Journey,Van,,1
715,Store_0326,White,Lexus,,SUV,,1
716,Store_0326,,,,,,22
717,Store_0326,,,,Car,,1
718,Store_0332,,,,,,66
719,Store_0339,Beige,Jeep,Compass,SUV,,3
720,Store_0339,Black,Dodge,,Car,,1
721,Store_0339,Black,,,SUV,,1
722,Store_0339,Gray,Honda,Civic,Car,,3
723,Store_0339,Gray,,,Car,,2
724,Store_0339,Maroon,Ford,,SUV,,3
725,Store_0339,Red,Chevrolet,,SUV,,2
726,Store_0339,Red,Toyota,Corolla,Minivan,,1
727,Store_0339,Red,Toyota,Highlander,SUV,2018,1
728,Store_0339,Red,,,SUV,,1
729,Store_0339,Two-Tone,,,Box Truck,,3
730,Store_0339,White,Ford,Explorer,SUV,,3
731,Store_0339,White,,,Car,,1
732,Store_0339,White,,,SUV,,1
733,Store_0339,,,,,,11
734,Store_0342,,,,,,15
735,Store_0351,Black,GMC,Yukon,SUV,,2
736,Store_0351,Black,Jeep,,,,2
737,Store_0351,Black,,,SUV,,1
738,Store_0351,Blue,Volkswagen,,,,2
739,Store_0351,Brown,,,SUV,,2
740,Store_0351,Orange,,,SUV,,1
741,Store_0351,Red,,,SUV,,1
742,Store_0351,Silver,Ford,Focus,Car,,3
743,Store_0351,White,Kia,,Car,,4
744,Store_0351,,,,,,16
745,Store_0353,Green,Buick,,Car,,2
746,Store_0353,,,,,,11
747,Store_0362,Black,Chevrolet,,SUV,,1
748,Store_0362,Blue,Kia,Sorento,SUV,,1
749,Store_0362,Blue,,,Car,,2
750,Store_0362,Red,,,Truck,,1
751,Store_0362,Silver,,,SUV,,2
752,Store_0362,White,Jeep,,SUV,,4
753,Store_0362,White,,,Truck,,1
754,Store_0362,,,,,,3
755,Store_0363,Black,,,Car,,1
756,Store_0363,Blue,,,Car,,1
757,Store_0363,Gray,,,Car,,1
758,Store_0363,Gray,,,SUV,,1
759,Store_0363,Silver,Nissan,,Car,,2
760,Store_0363,Silver,,,Car,,1
761,Store_0363,Silver,,,SUV,,2
762,Store_0363,White,Nissan,,Car,,1
763,Store_0363,,,,,,3
764,Store_0368,Black,Honda,Accord,Car,1996,1
765,Store_0368,Black,,,SUV,,2
766,Store_0368,Blue,Jeep,,SUV,,2
767,Store_0368,White,,,Car,,1
768,Store_0368,,,,,,120
769,Store_0370,Black,Kia,Rio,Car,2022,2
770,Store_0370,Black,Lincoln,,SUV,,1
771,Store_0370,Red,Toyota,Sienna,Minivan,,2
772,Store_0370,Red,,,Car,,1
773,Store_0370,Silver,Kia,,Car,,1
774,Store_0370,,Chevrolet,,Car,,1
775,Store_0370,,,,,,13
776,Store_0371,Blue,Audi,,Car,,1
777,Store_0371,Blue,,,SUV,,2
778,Store_0371,Gray,BMW,,SUV,,1
779,Store_0371,Gray,Mazda,,Car,,2
780,Store_0371,Silver,Toyota,Camry,Car,,2
781,Store_0371,,Mercedes-Benz,,Car,,3
782,Store_0371,,,,,,38
783,Store_0371,,,,Truck,,1
784,Store_0383,Silver,Volkswagen,Jetta,Car,2019,1
785,Store_0383,,,,,,13
786,Store_0386,Maroon,Ford,,Truck,,1
787,Store_0386,Silver,Chevrolet,Malibu,Car,,1
788,Store_0386,White,Toyota,Corolla,Car,,1
789,Store_0386,,,,,,109
790,Store_0389,Black,Dodge,Journey,SUV,,1
791,Store_0389,Black,,,SUV,,3
792,Store_0389,Gold,Cadillac,,SUV,,1
793,Store_0389,Silver,Mercedes-Benz,,Car,,3
794,Store_0389,,,,,,3
795,Store_0390,White,,,Car,2012,2
796,Store_0390,,,,,,5
797,Store_0391,Beige,Chevrolet,Impala,,,2
798,Store_0391,Black,,,Car,,1
799,Store_0391,Blue,Honda,Civic,Car,2020,1
800,Store_0391,Gold,Buick,LeSabre,Car,,2
801,Store_0391,Gray,Honda,CR-V,SUV,2000,2
802,Store_0391,Gray,Jeep,Cherokee,SUV,2020,3
803,Store_0391,Gray,Jeep,Gladiator,Truck,2018,1
804,Store_0391,Gray,Kia,Forte,Car,2021,3
805,Store_0391,Green,,,SUV,,1
806,Store_0391,Red,Cadillac,XT5,SUV,,2
807,Store_0391,Red,Kia,Optima,Car,2009,3
808,Store_0391,Red,Kia,Optima,Car,2017,1
809,Store_0391,Red,,,Bicycle,,1
810,Store_0391,Red,,,Car,,3
811,Store_0391,Red,,,SUV,,2
812,Store_0391,Red,,,Van,,3
813,Store_0391,Silver,Ford,Fusion,Car,2015,3
814,Store_0391,Silver,Honda,Civic,Car,,2
815,Store_0391,Silver,Volkswagen,,,,1
816,Store_0391,Silver,,,Car,,2
817,Store_0391,Silver,,,SUV,,3
818,Store_0391,White,Acura,,SUV,,1
819,Store_0391,White,Chrysler,300,Car,2015,1
820,Store_0391,White,Saturn,VUE,SUV,2007,1
821,Store_0391,White,Toyota,,Van,,1
822,Store_0391,,,,,,42
823,Store_0391,,,,Bicycle,,2
824,Store_0398,,,,,,14
825,Store_0399,Blue,Mercury,Mariner,SUV,2009,1
826,Store_0399,Gray,Honda,CR-V,SUV,,3
827,Store_0399,Red,Honda,Accord,Car,2023,3
828,Store_0399,Silver,Honda,Accord,,2019,1
829,Store_0399,White,Chevrolet,Trax,Car,,5
830,Store_0399,White,Maserati,Ghibli,Car,,2
831,Store_0399,,,,,,94
832,Store_0400,Black,Honda,Accord,Car,,2
833,Store_0400,Black,INFINITI,,Car,,1
834,Store_0400,White,,,Car,,1
835,Store_0400,,,,,,29
836,Store_0400,,,,SUV,,2
837,Store_0400,,,,Van,,2
838,Store_0404,Black,,,Car,,2
839,Store_0404,Silver,,,Car,,1
840,Store_0404,White,,,Car,,2
841,Store_0404,,,,,,2
842,Store_0404,,,,Box Truck,,2
843,Store_0406,Black,Volkswagen,Jetta,Car,,4
844,Store_0406,Silver,Dodge,Charger,Car,,1
845,Store_0406,Silver,,,Car,,2
846,Store_0406,White,Chrysler,PT Cruiser,Car,,1
847,Store_0406,,,,,,46
848,Store_0413,Blue,Nissan,,Car,,2
849,Store_0413,,,,,,11
850,Store_0414,Blue,Toyota,Highlander,Car,,1
851,Store_0414,,,,,,169
852,Store_0419,Black,,,Car,,1
853,Store_0419,White,,,Car,,3
854,Store_0419,White,,,SUV,,1
855,Store_0419,,,,,,7
856,Store_0421,Black,Ford,Expedition,SUV,,2
857,Store_0421,Black,,,SUV,,1
858,Store_0421,Gray,,,Car,,1
859,Store_0421,White,Nissan,Altima,,,1
860,Store_0421,,,,,,38
861,Store_0424,,,,,,67
862,Store_0425,Silver,Honda,Odyssey,Minivan,2007,1
863,Store_0425,,,,,,61
864,Store_0429,Black,Ford,Escape,SUV,,1
865,Store_0429,Black,Nissan,Rogue,SUV,,2
866,Store_0429,Black,Toyota,Camry,Car,,1
867,Store_0429,Black,Toyota,Prius,Car,,1
868,Store_0429,Black,,,SUV,,1
869,Store_0429,Blue,Nissan,Rogue,SUV,,1
870,Store_0429,Gold,Chrysler,Town and Country,Minivan,,1
871,Store_0429,Gray,Nissan,,Car,,1
872,Store_0429,Gray,,,Car,,2
873,Store_0429,Red,Honda,,Car,,2
874,Store_0429,Red,Toyota,Corolla,,,2
875,Store_0429,Silver,Ford,,Car,,2
876,Store_0429,Silver,Toyota,,Car,,2
877,Store_0429,White,Ford,,Truck,,1
878,Store_0429,White,Honda,Odyssey,Minivan,,1
879,Store_0429,White,Toyota,,SUV,,2
880,Store_0429,White,,,Minivan,,2
881,Store_0429,,,,,,5
882,Store_0438,,,,,,7
883,Store_0443,Black,Dodge,Journey,SUV,,1
884,Store_0443,Black,Honda,Odyssey,Van,,4
885,Store_0443,Black,Nissan,Altima,Car,,1
886,Store_0443,Black,,,Car,,3
887,Store_0443,Blue,,,SUV,,1
888,Store_0443,Gold,Chevrolet,Suburban,SUV,,3
889,Store_0443,Gray,Chevrolet,,Car,,1
890,Store_0443,Gray,,,SUV,,1
891,Store_0443,Orange,Toyota,Tacoma,Truck,,2
892,Store_0443,Red,Dodge,,SUV,,3
893,Store_0443,Red,,,Car,,2
894,Store_0443,Red,,,SUV,,1
895,Store_0443,Silver,Dodge,Challenger,Car,,2
896,Store_0443,Silver,Dodge,Charger,Car,,2
897,Store_0443,Silver,Honda,Accord,Car,,1
898,Store_0443,Silver,Kia,Soul,SUV,,1
899,Store_0443,Silver,Mercedes-Benz,,SUV,,1
900,Store_0443,Silver,Toyota,RAV4,SUV,,2
901,Store_0443,Silver,,,SUV,,1
902,Store_0443,White,Hyundai,Santa Fe,SUV,,1
903,Store_0443,White,,,Car,,15
904,Store_0443,White,,,SUV,,4
905,Store_0443,,,,,,10
906,Store_0444,Gray,Lexus,,,,1
907,Store_0444,Gray,Lexus,,Car,,1
908,Store_0444,Silver,,,Truck,,1
909,Store_0444,,,,,,124
910,Store_0478,Black,Chevrolet,TrailBlazer,SUV,2003,2
911,Store_0478,Black,Chevrolet,,SUV,,1
912,Store_0478,Brown,,,Truck,,3
913,Store_0478,Gray,Honda,CR-V,SUV,2022,2
914,Store_0478,Gray,Volkswagen,Beetle,,,1
915,Store_0478,Gray,,,Car,,2
916,Store_0478,Gray,,,SUV,,2
917,Store_0478,Maroon,Dodge,Dakota,,2002,1
918,Store_0478,Silver,Suzuki,XL-7,,2006,1
919,Store_0478,White,Kia,Soul,Car,,1
920,Store_0478,Yellow,Scion,,Car,,2
921,Store_0478,,,,,,143
922,Store_0484,,,,,,72
923,Store_0502,Gold,,,Car,,1
924,Store_0502,Gray,Lexus,,SUV,,2
925,Store_0502,Gray,,,SUV,,1
926,Store_0502,Red,Kia,Soul,Car,,2
927,Store_0502,Red,,,Car,,1
928,Store_0502,Silver,,,SUV,,1
929,Store_0502,White,,,Car,,1
930,Store_0502,,,,,,29
931,Store_0503,Beige,Lexus,,Car,,1
932,Store_0503,Black,Chevrolet,Malibu,Car,,1
933,Store_0503,Blue,Jeep,,SUV,,1
934,Store_0503,Blue,Volkswagen,,SUV,,2
935,Store_0503,Blue,,,Car,,1
936,Store_0503,Brown,Acura,,SUV,,2
937,Store_0503,Brown,Chevrolet,Equinox,SUV,2011,1
938,Store_0503,Gold,,,Van,,1
939,Store_0503,Gray,Toyota,Corolla,Car,,2
940,Store_0503,Gray,,,SUV,,1
941,Store_0503,Red,Kia,Spectra,Car,2008,1
942,Store_0503,Silver,BMW,,SUV,,1
943,Store_0503,Silver,Honda,Odyssey,Minivan,,2
944,Store_0503,Silver,Hyundai,Sonata,Car,2004,1
945,Store_0503,Silver,Toyota,,,,1
946,Store_0503,Silver,Toyota,,Car,,2
947,Store_0503,White,Kia,Optima,Car,2015,1
948,Store_0503,White,Kia,,SUV,,2
949,Store_0503,White,,,Truck,,3
950,Store_0503,,,,,,121
951,Store_0516,Black,Kia,Soul,Car,,2
952,Store_0516,Black,Toyota,Camry,Car,,2
953,Store_0516,Green,,,Van,,1
954,Store_0516,Silver,Ford,Fusion,Car,,4
955,Store_0516,Silver,,,SUV,,2
956,Store_0516,White,Chevrolet,,Truck,,1
957,Store_0516,,,,,,22
958,Store_0516,,,,Box Truck,,4
959,Store_0522,Blue,,,Car,,1
960,Store_0522,Gray,,,Car,,2
961,Store_0522,Red,,,Car,,5
962,Store_0522,White,,,Car,,1
963,Store_0522,White,,,Truck,,2
964,Store_0522,,,,,,38
965,Store_0531,,,,,,1
966,Store_0534,Black,Chevrolet,Malibu Limited,Car,,4
967,Store_0534,Black,Nissan,,Car,,2
968,Store_0534,Black,Toyota,Highlander,SUV,,1
969,Store_0534,Black,,,Car,,1
970,Store_0534,Gold,Kia,,Car,,2
971,Store_0534,Red,Cadillac,DTS,Car,,1
972,Store_0534,Red,Tesla,,Car,,1
973,Store_0534,Silver,Ford,Fusion,Car,,2
974,Store_0534,Silver,Kia,Sorento,SUV,,2
975,Store_0534,White,Chevrolet,TrailBlazer,SUV,2021,1
976,Store_0534,White,Chevrolet,Traverse,SUV,,1
977,Store_0534,White,INFINITI,Q50,Car,,5
978,Store_0534,White,INFINITI,,SUV,,1
979,Store_0534,White,Kia,Sorento,SUV,,9
980,Store_0534,White,Volkswagen,,Car,,1
981,Store_0534,,,,,,29
982,Store_0546,Red,,,SUV,,2
983,Store_0546,Silver,Dodge,,SUV,,2
984,Store_0546,,,,,,31
985,Store_0554,Beige,,,Van,,2
986,Store_0554,Red,Toyota,,Car,,1
987,Store_0554,,,,,,27
988,Store_0554,,,,SUV,,1
989,Store_0556,Black,Ford,,Car,,4
990,Store_0556,Black,,,Car,,13
991,Store_0556,Gray,,,Car,,1
992,Store_0556,Silver,Lexus,,Car,,1
993,Store_0556,White,Toyota,Camry,Car,,4
994,Store_0556,,,,,,187
995,Store_0563,Blue,Honda,,Car,,1
996,Store_0563,Blue,,,Car,,2
997,Store_0563,Gray,Toyota,Camry,Car,,1
998,Store_0563,Red,Nissan,Rogue,SUV,,1
999,Store_0563,Red,,,Car,,1
1000,Store_0563,Silver,Dodge,RAM 150,Truck,,2
1001,Store_0563,Silver,,,Car,,1
1002,Store_0563,,,,,,87
1003,Store_0563,,,,Car,,1
1004,Store_0563,,,,On Foot,,3
1005,Store_0564,Black,Ford,,SUV,,2
1006,Store_0564,Black,,,Car,,10
1007,Store_0564,Black,,,SUV,,1
1008,Store_0564,Blue,,,Car,,6
1009,Store_0564,Blue,,,SUV,,16
1010,Store_0564,Gold,,,SUV,,1
1011,Store_0564,Gray,Jeep,,SUV,,1
1012,Store_0564,Gray,,,SUV,,2
1013,Store_0564,Green,,,Car,,3
1014,Store_0564,Maroon,,,Truck,,2
1015,Store_0564,Red,,,Car,,3
1016,Store_0564,Red,,,SUV,,2
1017,Store_0564,Red,,,Truck,,1
1018,Store_0564,Silver,Chevrolet,,Car,,1
1019,Store_0564,Silver,,,Car,,3
1020,Store_0564,Silver,,,SUV,,7
1021,Store_0564,White,Chrysler,Sebring,Car,,2
1022,Store_0564,White,,,Car,,2
1023,Store_0564,White,,,SUV,,1
1024,Store_0564,Yellow,,,Car,,3
1025,Store_0564,,Chevrolet,Astro Cargo,Van,,1
1026,Store_0564,,,,,,5
1027,Store_0564,,,,Bicycle,,2
1028,Store_0566,Black,Jeep,,Car,,1
1029,Store_0566,Black,Nissan,Altima,,2019,1
1030,Store_0566,White,BMW,,Car,,2
1031,Store_0566,,,,,,67
1032,Store_0567,,,,,,30
1033,Store_0569,Black,Lexus,,Car,,1
1034,Store_0569,Black,Subaru,,Car,,2
1035,Store_0569,Black,Toyota,Corolla,Car,,3
1036,Store_0569,Black,Toyota,Highlander,SUV,,1
1037,Store_0569,Gray,BMW,7 Series,,2016,2
1038,Store_0569,Gray,BMW,,Car,,1
1039,Store_0569,Silver,Mazda,3,Car,2007,2
1040,Store_0569,White,INFINITI,,SUV,,2
1041,Store_0569,,,,,,87
1042,Store_0571,Black,Jeep,Cherokee,SUV,,1
1043,Store_0571,Gray,Chrysler,300,Car,,4
1044,Store_0571,Silver,Honda,Civic,Car,,2
1045,Store_0571,Silver,Kia,,Car,,3
1046,Store_0571,,,,,,44
1047,Store_0572,Black,Lexus,RX 330,,,2
1048,Store_0572,Gray,Ford,F-150,Truck,2010,1
1049,Store_0572,Gray,Porsche,Cayenne,SUV,2020,1
1050,Store_0572,Silver,Scion,xB,Car,2005,1
1051,Store_0572,Silver,,,Car,,4
1052,Store_0572,,,,,,171
1053,Store_0577,Black,Jeep,Cherokee,SUV,,1
1054,Store_0577,Brown,Buick,,Car,,1
1055,Store_0577,Gray,,,SUV,,2
1056,Store_0577,White,,,Car,,3
1057,Store_0577,,,,,,57
1058,Store_0577,,,,Car,,1
1059,Store_0582,Gray,Audi,,SUV,,1
1060,Store_0582,Gray,Cadillac,Escalade,SUV,2015,1
1061,Store_0582,Gray,Toyota,Camry,Car,2005,2
1062,Store_0582,Red,,,Van,,1
1063,Store_0582,Silver,Chevrolet,Silverado 1500,,2015,1
1064,Store_0582,White,BMW,X5,SUV,2022,1
1065,Store_0582,White,Kia,Optima,Car,2010,2
1066,Store_0582,White,Porsche,,Car,,2
1067,Store_0582,White,,,Car,,1
1068,Store_0582,,,,,,309
1069,Store_0589,,,,,,3
1070,Store_0606,Black,BMW,,Car,,2
1071,Store_0606,Black,Ford,Escape,SUV,,1
1072,Store_0606,Black,,,Car,,3
1073,Store_0606,Gray,Audi,,Car,,1
1074,Store_0606,Gray,Chevrolet,Equinox,SUV,2021,2
1075,Store_0606,Gray,Chevrolet,Malibu,Car,2021,2
1076,Store_0606,Gray,Ford,Fusion,Car,2018,2
1077,Store_0606,Gray,Nissan,,SUV,,2
1078,Store_0606,Gray,Toyota,4Runner,SUV,2000,1
1079,Store_0606,Green,Jeep,Renegade,SUV,2021,2
1080,Store_0606,Red,Volkswagen,Beetle,Car,,4
1081,Store_0606,Silver,Toyota,Camry,Car,2016,3
1082,Store_0606,Silver,,,Car,,2
1083,Store_0606,White,Jeep,,SUV,,2
1084,Store_0606,White,Mercedes-Benz,,Car,,2
1085,Store_0606,,,,,,11
1086,Store_0611,Black,Nissan,Rogue,SUV,,1
1087,Store_0611,Black,,,Car,,1
1088,Store_0611,Black,,,SUV,,1
1089,Store_0611,Blue,,,Car,,1
1090,Store_0611,Blue,,,SUV,,1
1091,Store_0611,White,Kia,,SUV,,1
1092,Store_0611,White,Toyota,4Runner,SUV,,1
1093,Store_0611,,,,,,6
1094,Store_0611,,,,On Foot,,2
1095,Store_0616,Black,Lincoln,,Car,,1
1096,Store_0616,Black,Saturn,S-Series,Car,2000,1
1097,Store_0616,Black,,,Car,,1
1098,Store_0616,,,,,,55
1099,Store_0616,,,,SUV,,1
1100,Store_0616,,,,Truck,,1
1101,Store_0627,Black,Chevrolet,Impala,Car,,1
1102,Store_0627,Black,Ford,Flex,SUV,,1
1103,Store_0627,Black,Ford,,Car,,2
1104,Store_0627,Black,Honda,Civic,Car,,1
1105,Store_0627,Black,Hyundai,,Car,,2
1106,Store_0627,Black,Jeep,Wrangler,Truck,,1
1107,Store_0627,Black,,,Car,,4
1108,Store_0627,Blue,Chevrolet,Colorado,Truck,,4
1109,Store_0627,Blue,Chevrolet,,Truck,,1
1110,Store_0627,Blue,Ford,,SUV,,2
1111,Store_0627,Brown,Honda,Civic,Car,,1
1112,Store_0627,Gray,Chevrolet,,Car,,2
1113,Store_0627,Gray,Ford,Focus,Car,,1
1114,Store_0627,Gray,Honda,Pilot,SUV,2023,1
1115,Store_0627,Gray,Hyundai,Tucson,SUV,,2
1116,Store_0627,Gray,Nissan,,Car,,2
1117,Store_0627,Green,,,Car,,1
1118,Store_0627,Silver,Honda,Civic,Car,,1
1119,Store_0627,Silver,Nissan,Armada,SUV,,1
1120,Store_0627,Silver,Toyota,Prius,Car,,1
1121,Store_0627,White,Cadillac,,Car,,3
1122,Store_0627,White,Honda,,SUV,,2
1123,Store_0627,,,,,,28
1124,Store_0627,,,,Box Truck,,2
1125,Store_0640,Black,Chevrolet,Silverado 1500,Truck,2021,1
1126,Store_0640,Black,Hyundai,Elantra,SUV,2020,2
1127,Store_0640,Blue,Toyota,RAV4,SUV,2018,1
1128,Store_0640,Gray,Dodge,Grand Caravan,,2007,2
1129,Store_0640,Gray,,,Car,,1
1130,Store_0640,Maroon,,,SUV,,1
1131,Store_0640,Red,Cadillac,,Car,,2
1132,Store_0640,Red,,,SUV,,2
1133,Store_0640,Silver,Honda,,SUV,,1
1134,Store_0640,Silver,Toyota,,Car,,1
1135,Store_0640,Silver,Volkswagen,Passat,Car,2017,1
1136,Store_0640,White,Ford,F-150,Truck,,1
1137,Store_0640,White,Nissan,,Car,,2
1138,Store_0640,White,,,SUV,,2
1139,Store_0640,,Dodge,,SUV,,1
1140,Store_0640,,,,,,34
1141,Store_0641,Black,BMW,X3,Car,2022,1
1142,Store_0641,Black,Ford,,SUV,,2
1143,Store_0641,Black,Honda,Civic,Car,2018,2
1144,Store_0641,Black,Toyota,RAV4,Car,,1
1145,Store_0641,Black,,,Bicycle,,1
1146,Store_0641,Gray,Audi,Q7,SUV,,2
1147,Store_0641,Gray,Chrysler,,Car,,3
1148,Store_0641,Gray,INFINITI,Q50,Car,,2
1149,Store_0641,Gray,Kia,,Car,,1
1150,Store_0641,White,,,Car,,2
1151,Store_0641,,,,Car,,1
1152,Store_0645,,,,,,211
1153,Store_0657,Beige,Chevrolet,TrailBlazer,SUV,,1
1154,Store_0657,Gray,Dodge,Charger,Car,,7
1155,Store_0657,,,,,,146
1156,Store_0661,Beige,,,SUV,,2
1157,Store_0661,Black,BMW,,SUV,,2
1158,Store_0661,Black,Chevrolet,Avalanche,Truck,,1
1159,Store_0661,Black,Chevrolet,Malibu,Car,,3
1160,Store_0661,Black,Chevrolet,,SUV,,2
1161,Store_0661,Black,Dodge,,Minivan,,1
1162,Store_0661,Black,Hyundai,,SUV,,1
1163,Store_0661,Black,Jeep,Cherokee,SUV,,2
1164,Store_0661,Black,Kia,Sportage,SUV,,1
1165,Store_0661,Black,Subaru,,SUV,,1
1166,Store_0661,Black,,,Car,,14
1167,Store_0661,Black,,,Minivan,,2
1168,Store_0661,Black,,,SUV,,3
1169,Store_0661,Blue,Chevrolet,,Car,,2
1170,Store_0661,Blue,Kia,,Car,,1
1171,Store_0661,Blue,,,SUV,,1
1172,Store_0661,Brown,Buick,Regal,Car,,1
1173,Store_0661,Gold,Chevrolet,,Car,,1
1174,Store_0661,Gray,Ford,Explorer,SUV,,3
1175,Store_0661,Gray,Ford,F-150,Truck,,3
1176,Store_0661,Gray,Toyota,Corolla,Car,,1
1177,Store_0661,Green,,,Car,,7
1178,Store_0661,Maroon,Chevrolet,Cruze,Car,,1
1179,Store_0661,Red,Dodge,Caravan,Minivan,,2
1180,Store_0661,Red,,,Car,,1
1181,Store_0661,Red,,,SUV,,1
1182,Store_0661,Silver,Ford,,Car,,1
1183,Store_0661,Silver,GMC,Terrain,SUV,,1
1184,Store_0661,Silver,Nissan,Altima,Car,,1
1185,Store_0661,Silver,,,Car,,5
1186,Store_0661,Silver,,,SUV,,3
1187,Store_0661,White,Acura,,Car,,2
1188,Store_0661,White,Chevrolet,Silverado 1500,Truck,,2
1189,Store_0661,White,Chevrolet,Tahoe,Truck,,3
1190,Store_0661,White,Nissan,Frontier,Truck,2022,1
1191,Store_0661,White,Nissan,,SUV,,2
1192,Store_0661,White,,,Car,,9
1193,Store_0661,White,,,SUV,,1
1194,Store_0661,White,,,Van,,1
1195,Store_0661,,Kia,Sportage,SUV,,2
1196,Store_0661,,,,,,49
1197,Store_0661,,,,Box Truck,,8
1198,Store_0661,,,,On Foot,,11
1199,Store_0661,,,,Other,,1
1200,Store_0664,Black,Dodge,Charger,Car,2017,2
1201,Store_0664,Black,Dodge,Grand Caravan,Van,,2
1202,Store_0664,Black,GMC,Acadia Limited,SUV,2017,1
1203,Store_0664,Blue,Buick,LaCrosse,Car,,1
1204,Store_0664,Brown,Ford,Escape,SUV,2005,3
1205,Store_0664,Gray,Dodge,Caravan,Van,,2
1206,Store_0664,Gray,Ford,Taurus,Car,2005,1
1207,Store_0664,Maroon,Pontiac,Torrent,SUV,,1
1208,Store_0664,Silver,Chevrolet,Sonic,Car,2012,2
1209,Store_0664,White,Buick,Verano,Car,,1
